hour,weekday,dom,predicted_bikes
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
4,2,5,13.060128707176123
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
6,2,5,12.953213244558043
6,2,5,12.953213244558043
6,2,5,12.953213244558043
5,2,5,13.006670975867085
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
6,2,5,12.953213244558043
7,2,5,12.899755513249005
3,2,5,13.113586438485164
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
7,2,5,12.899755513249005
6,2,5,12.953213244558043
5,2,5,13.006670975867085
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
4,2,5,13.060128707176123
7,2,5,12.899755513249005
7,2,5,12.899755513249005
1,2,5,13.220501901103242
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
6,2,5,12.953213244558043
5,2,5,13.006670975867085
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
6,2,5,12.953213244558043
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
5,2,5,13.006670975867085
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
4,2,5,13.060128707176123
7,2,5,12.899755513249005
6,2,5,12.953213244558043
17,3,1,6.855430620751072
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
3,2,5,13.113586438485164
6,2,5,12.953213244558043
5,2,5,13.006670975867085
6,2,5,12.953213244558043
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
5,2,5,13.006670975867085
6,2,5,12.953213244558043
3,2,5,13.113586438485164
5,2,5,13.006670975867085
6,2,5,12.953213244558043
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
3,2,5,13.113586438485164
1,2,5,13.220501901103242
7,2,5,12.899755513249005
1,2,5,13.220501901103242
1,2,5,13.220501901103242
6,2,5,12.953213244558043
5,2,5,13.006670975867085
7,2,5,12.899755513249005
7,2,5,12.899755513249005
1,2,5,13.220501901103242
4,2,5,13.060128707176123
7,2,5,12.899755513249005
5,2,5,13.006670975867085
1,2,5,13.220501901103242
7,2,5,12.899755513249005
5,2,5,13.006670975867085
7,2,5,12.899755513249005
1,2,5,13.220501901103242
4,2,5,13.060128707176123
6,2,5,12.953213244558043
7,2,5,12.899755513249005
6,2,5,12.953213244558043
4,2,5,13.060128707176123
6,2,5,12.953213244558043
4,2,5,13.060128707176123
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
5,2,5,13.006670975867085
5,2,5,13.006670975867085
6,2,5,12.953213244558043
7,2,5,12.899755513249005
4,2,5,13.060128707176123
7,2,5,12.899755513249005
4,2,5,13.060128707176123
1,2,5,13.220501901103242
1,2,5,13.220501901103242
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
4,2,5,13.060128707176123
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
1,2,5,13.220501901103242
7,2,5,12.899755513249005
1,2,5,13.220501901103242
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
1,2,5,13.220501901103242
4,2,5,13.060128707176123
1,2,5,13.220501901103242
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
1,2,5,13.220501901103242
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
23,3,30,20.132902570136554
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
0,2,5,13.273959632412282
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
3,2,5,13.113586438485164
3,2,5,13.113586438485164
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
5,2,5,13.006670975867085
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
4,2,5,13.060128707176123
6,2,5,12.953213244558043
7,2,5,12.899755513249005
23,1,4,15.209658988739541
6,2,5,12.953213244558043
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
0,2,5,13.273959632412282
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
6,2,5,12.953213244558043
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
3,2,5,13.113586438485164
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
5,2,5,13.006670975867085
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
17,3,1,6.855430620751072
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
0,2,5,13.273959632412282
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
0,2,5,13.273959632412282
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
4,2,5,13.060128707176123
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
23,1,4,15.209658988739541
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
5,2,5,13.006670975867085
6,2,5,12.953213244558043
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
7,2,5,12.899755513249005
17,3,1,6.855430620751072
7,2,5,12.899755513249005
3,2,5,13.113586438485164
